date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm,Sentiment,Polarity
2022-06-01 23:58:56+00:00,1532149730507206656,"@realamberheard You don´t represent all the women. Your situation is different, many women aren´t like you, the others really are victims, you don´t. The jury spoke, the men also can be a victims. You can change and be better if you want. Think about this.",https://twitter.com/SR44997022/status/1532149730507206656,"@realamberheard You don´t represent all the women. Your situation is different, many women aren´t like you, the others really are victims, you don´t. The jury spoke, the men also can be a victims. You can change and be better if you want. Think about this.",SR44997022,1,0,0,0,0,en,1532149730507206656,,,,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,0,0.082665116
2022-06-01 23:58:56+00:00,1532149730503020544,if you side w amber turd please just wipe yourself off the face of the earth,https://twitter.com/avediktator/status/1532149730503020544,if you side w amber turd please just wipe yourself off the face of the earth,avediktator,2,0,0,0,0,en,1532149730503020544,,,,,,,,,,,,,,,Twitter for iPhone,0,1,0.99929583
2022-06-01 23:58:55+00:00,1532149727613304832,anyways it’s still FUCK AMBER HEARD 🖕🏼🖕🏼🖕🏼🖕🏼,https://twitter.com/ruthaang_/status/1532149727613304832,anyways it’s still FUCK AMBER HEARD 🖕🏼🖕🏼🖕🏼🖕🏼,ruthaang_,484,0,0,0,0,en,1532149727613304832,,,,,,,,,,,,,,,Twitter for iPhone,0,0,0.13952693
2022-06-01 23:58:54+00:00,1532149723431198720,@Theolivepit04 Tho I’m one to talk bc I meme’d it as well bc honestly the trial shouldn’t had even happened like Amber really showed her true colors and just how greedy she was it seriously could’ve been prevented,https://twitter.com/Orange_lover18/status/1532149723431198720,@Theolivepit04 Tho I’m one to talk bc I meme’d it as well bc honestly the trial shouldn’t had even happened like Amber really showed her true colors and just how greedy she was it seriously could’ve been prevented,Orange_lover18,1145,1,0,2,0,en,1532125601770905606,,,,,1.5321494384074834e+18,https://twitter.com/Orange_lover18,"[User(username='Theolivepit04', id=718521460734697472, displayname='Olive \uea00', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Theolivepit04', id=718521460734697472, displayname='Olive \uea00', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.0020227432
2022-06-01 23:58:54+00:00,1532149722072367104,amber e jhonny se explodam n aguento mais,https://twitter.com/vanrodxxx/status/1532149722072367104,amber e jhonny se explodam n aguento mais,vanrodxxx,333,0,1,3,0,pt,1532149722072367104,,,,,,,,,,,,,,,Twitter for Android,0,0,0.0010186136
2022-06-01 23:58:53+00:00,1532149719773765632,"Who is Amber Heard

Ive never heard of her",https://twitter.com/Alex343/status/1532149719773765632,"Who is Amber Heard

Ive never heard of her",Alex343,924,0,0,2,0,en,1532149719773765632,,,,,,,,,,,,,,,Twitter for Android,0,1,0.9975908
2022-06-01 23:58:53+00:00,1532149717920251904,"It is bit ironic to see Korean mutuals usually stands for Amber Heard and most of my foreign mutuals stands for Johnny Debb

What made this difference, huh",https://twitter.com/safeworst/status/1532149717920251904,"It is bit ironic to see Korean mutuals usually stands for Amber Heard and most of my foreign mutuals stands for Johnny Debb

What made this difference, huh",safeworst,41,1,0,2,0,en,1532149717920251904,,,,,,,,,,,,,,,Twitter for Android,0,0,0.040767014
2022-06-01 23:58:52+00:00,1532149713604050944,"Yo le ayudo a Amber Heard a pagar esa plata, no hay problema",https://twitter.com/el_indocto/status/1532149713604050944,"Yo le ayudo a Amber Heard a pagar esa plata, no hay problema",el_indocto,640,0,0,0,0,es,1532149713604050944,,,,,,,,,,,,,,,Twitter for Android,0,1,0.9986684
2022-06-01 23:58:52+00:00,1532149713511784454,"@realamberheard I here you’re single, how you doin’ 😉",https://twitter.com/fac_1414/status/1532149713511784454,"@realamberheard I here you’re single, how you doin’ 😉",fac_1414,26,0,0,0,0,en,1532149713511784454,,,,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,1,0.8921987
2022-06-01 23:58:50+00:00,1532149706050125831,"@RollingStone Did rkelly win, no he didn't because he was actually guilty amber is a manipulating evil woman who wants to take women 20yrs back with her lies and selfishness",https://twitter.com/DJ_CRESTOz/status/1532149706050125831,"@RollingStone Did rkelly win, no he didn't because he was actually guilty amber is a manipulating evil woman who wants to take women 20yrs back with her lies and selfishness",DJ_CRESTOz,44,0,0,0,0,en,1532124447431446530,,,,,1.5321244474314465e+18,https://twitter.com/RollingStone,"[User(username='RollingStone', id=14780915, displayname='Rolling Stone', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='RollingStone', id=14780915, displayname='Rolling Stone', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,0,0.005733788
2022-06-01 23:57:18+00:00,1532149319935074307,What did I just hear? It wasn't on Amber's lawyers to prove Johnny abused her? What is she saying about the jury? How is that relevant? She's claiming the jury should have resorted to insightment from social media💀,https://twitter.com/AtomXXiv/status/1532149319935074307,What did I just hear? It wasn't on Amber's lawyers to prove Johnny abused her? What is she saying about the jury? How is that relevant? She's claiming the jury should have resorted to insightment from social media💀,AtomXXiv,830,0,1,1,0,en,1532149319935074307,,,,,,,,,,,,,,,Twitter for Android,0,0,0.15415287
2022-06-01 23:57:18+00:00,1532149319196807170,Fuck Amber Heard,https://twitter.com/JHundredz/status/1532149319196807170,Fuck Amber Heard,JHundredz,556,0,0,0,0,en,1532149319196807170,,,,,,,,,,,,,,,Twitter for iPhone,0,0,0.12050116
2022-06-01 23:57:18+00:00,1532149319037509633,"Into either. 
Also love how amber heard fans hate abuse and want to fight for the victim but y’all deny that she ever abused her ex when there’s witnesses and police accounts. Y’all gotta pick a struggle",https://twitter.com/ImJustDeon/status/1532149319037509633,"Into either. 
Also love how amber heard fans hate abuse and want to fight for the victim but y’all deny that she ever abused her ex when there’s witnesses and police accounts. Y’all gotta pick a struggle",ImJustDeon,16,1,0,0,0,en,1532149317129101312,,,,,1.5321493171291013e+18,https://twitter.com/ImJustDeon,,,,,,,,,Twitter for iPhone,0,0,0.005654186
2022-06-01 23:57:18+00:00,1532149318085267457,@juancristonomo Fardín está contactándo a Amber así van juntas a exponer su caso ante la ONU,https://twitter.com/clautomata/status/1532149318085267457,@juancristonomo Fardín está contactándo a Amber así van juntas a exponer su caso ante la ONU,clautomata,13681,1,7,56,0,es,1532143782895857664,,,,,1.5321437828958577e+18,https://twitter.com/juancristonomo,"[User(username='juancristonomo', id=52243385, displayname='Humano sin patria', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='juancristonomo', id=52243385, displayname='Humano sin patria', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,7.746097e-05
2022-06-01 23:57:17+00:00,1532149317515063296,Not tryna say lil something something but i don't see chris brown nor any other abusive shitty ass male celebrity getting the same treatment as amber heard rn 🤔🤔,https://twitter.com/ahadessam/status/1532149317515063296,Not tryna say lil something something but i don't see chris brown nor any other abusive shitty ass male celebrity getting the same treatment as amber heard rn 🤔🤔,ahadessam,475,1,0,1,0,en,1532149317515063296,,,,,,,,,,,,,,,Twitter for Android,0,1,0.8669218
2022-06-01 23:57:17+00:00,1532149317443760128,In Johnny Depp vs Amber Heard Wager Amber won the first half and then Decided to double or Nothing and lost 😆,https://twitter.com/GhoriDaCat/status/1532149317443760128,In Johnny Depp vs Amber Heard Wager Amber won the first half and then Decided to double or Nothing and lost 😆,GhoriDaCat,256,1,0,2,0,en,1532149317443760128,,,,,,,,,,,,,,,Twitter for Android,0,1,0.8360244
2022-06-01 23:57:17+00:00,1532149316009222144,"@JudgeJeanine See, this is where @FoxNews has me agreeing with them. They’ve been rational and clear on this topic and case. When they have me agreeing with them, you know the tied has changed. @realamberheard is a liar/abuser #JusticeServedForJohnnyDepp",https://twitter.com/cara_downey/status/1532149316009222144,"@JudgeJeanine See, this is where @FoxNews has me agreeing with them. They’ve been rational and clear on this topic and case. When they have me agreeing with them, you know the tied has changed. @realamberheard is a liar/abuser #JusticeServedForJohnnyDepp",cara_downey,493,1,0,2,0,en,1532118296396546050,,,,,1.532118296396546e+18,https://twitter.com/JudgeJeanine,"[User(username='JudgeJeanine', id=29458079, displayname='Jeanine Pirro', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FoxNews', id=1367531, displayname='Fox News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['JusticeServedForJohnnyDepp'],,"[User(username='JudgeJeanine', id=29458079, displayname='Jeanine Pirro', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FoxNews', id=1367531, displayname='Fox News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPad,0,1,0.9980916
